Energy(eV)	C_p_DOS	Pt_d_DOS
-19.459314	0.000000	0.000000
-19.439314	0.000000	0.000000
-19.419314	0.000000	0.000000
-19.399314	0.000000	0.000000
-19.379314	0.000000	0.000000
-19.359314	0.000000	0.000000
-19.339314	0.000000	0.000000
-19.319214	0.000000	0.000000
-19.299214	0.000000	0.000000
-19.279214	0.000000	0.000000
-19.259214	0.000000	0.000000
-19.239214	0.000000	0.000000
-19.219214	0.000000	0.000000
-19.199214	0.000000	0.000000
-19.179214	0.000000	0.000000
-19.159214	0.000000	0.000000
-19.139214	0.000000	0.000000
-19.119114	0.000000	0.000000
-19.099114	0.000000	0.000000
-19.079114	0.000000	0.000000
-19.059114	0.000000	0.000000
-19.039114	0.000000	0.000000
-19.019114	0.000000	0.000000
-18.999114	0.000000	0.000000
-18.979114	0.000000	0.000000
-18.959114	0.000000	0.000000
-18.939114	0.000000	0.000000
-18.919014	0.000000	0.000000
-18.899014	0.000000	0.000000
-18.879014	0.000000	0.000000
-18.859014	0.000000	0.000000
-18.839014	0.000000	0.000000
-18.819014	0.000000	0.000000
-18.799014	0.000000	0.000000
-18.779014	0.000000	0.000000
-18.759014	0.000000	0.000000
-18.739014	0.000000	0.000000
-18.718914	0.000000	0.000000
-18.698914	0.000000	0.000000
-18.678914	0.000000	0.000000
-18.658914	0.000000	0.000000
-18.638914	0.000000	0.000000
-18.618914	0.000000	0.000000
-18.598914	0.000000	0.000000
-18.578914	0.000000	0.000000
-18.558914	0.000000	0.000000
-18.538914	0.000000	0.000000
-18.518814	0.000000	0.000000
-18.498814	0.000000	0.000000
-18.478814	0.000000	0.000000
-18.458814	0.000000	0.000000
-18.438814	0.000000	0.000000
-18.418814	0.000000	0.000000
-18.398814	0.000000	0.000000
-18.378814	0.000000	0.000000
-18.358814	0.000000	0.000000
-18.338814	0.000000	0.000000
-18.318714	0.000000	0.000000
-18.298714	0.000000	0.000000
-18.278714	0.000000	0.000000
-18.258714	0.000000	0.000000
-18.238714	0.000000	0.000000
-18.218714	0.000000	0.000000
-18.198714	0.000000	0.000000
-18.178714	0.000000	0.000000
-18.158714	0.000000	0.000000
-18.138714	0.000000	0.000000
-18.118614	0.000000	0.000000
-18.098614	0.000000	0.000000
-18.078614	0.000000	0.000000
-18.058614	0.000000	0.000000
-18.038614	0.000000	0.000000
