Energy(eV)	C_p_DOS	Pt_d_DOS
-10.110171	0.000000	0.000000
-10.090171	0.000000	0.000000
-10.070171	0.000000	0.000000
-10.050171	0.000000	0.000000
-10.030171	0.000000	0.000000
-10.010071	0.000000	0.000000
-9.990071	0.000000	0.000000
-9.970071	0.000000	0.000000
-9.950071	0.000000	0.000000
-9.930071	0.000000	0.000000
-9.910071	0.000000	0.000000
-9.890071	0.000000	0.000000
-9.870071	0.000000	0.000000
-9.850071	0.000000	0.000000
-9.830071	0.000000	0.000001
-9.809971	0.000000	0.000002
-9.789971	0.000000	0.000004
-9.769971	0.000000	0.000007
-9.749971	0.000001	0.000014
-9.729971	0.000001	0.000027
-9.709971	0.000003	0.000048
-9.689971	0.000004	0.000083
-9.669971	0.000008	0.000139
-9.649971	0.000012	0.000226
-9.629971	0.000020	0.000354
-9.609871	0.000030	0.000540
-9.589871	0.000045	0.000798
-9.569871	0.000066	0.001146
-9.549871	0.000093	0.001603
-9.529871	0.000128	0.002185
-9.509871	0.000172	0.002904
-9.489871	0.000226	0.003773
-9.469871	0.000290	0.004798
-9.449871	0.000364	0.005984
-9.429871	0.000450	0.007331
-9.409771	0.000547	0.008841
-9.389771	0.000657	0.010518
-9.369771	0.000780	0.012367
-9.349771	0.000918	0.014400
-9.329771	0.001073	0.016633
-9.309771	0.001248	0.019084
-9.289771	0.001444	0.021773
-9.269771	0.001664	0.024719
-9.249771	0.001910	0.027935
-9.229771	0.002182	0.031427
-9.209671	0.002481	0.035192
-9.189671	0.002805	0.039231
-9.169671	0.003159	0.043574
-9.149671	0.003544	0.048256
-9.129671	0.003957	0.053245
-9.109671	0.004411	0.058701
-9.089671	0.004924	0.064845
-9.069671	0.005528	0.072044
-9.049671	0.006274	0.080931
-9.029671	0.007229	0.092278
-9.009571	0.008488	0.107219
-8.989571	0.010165	0.127116
-8.969571	0.012391	0.153481
-8.949571	0.015289	0.187785
-8.929571	0.018959	0.231179
-8.909571	0.023445	0.284156
-8.889571	0.028711	0.346226
-8.869571	0.034618	0.415698
-8.849571	0.040926	0.489644
-8.829571	0.047309	0.564116
-8.809471	0.053396	0.634602
-8.789471	0.058821	0.696656
-8.769471	0.063278	0.746561
-8.749471	0.066569	0.781865
-8.729471	0.068621	0.801667
-8.709471	0.069491	0.806595
-8.689471	0.069331	0.798504
-8.669471	0.068354	0.779997
-8.649471	0.066786	0.753906
-8.629471	0.064834	0.722868
-8.609371	0.062661	0.689049
-8.589371	0.060383	0.654049
-8.569371	0.058070	0.618933
-8.549371	0.055760	0.584341
-8.529371	0.053469	0.550615
-8.509371	0.051200	0.517905
-8.489371	0.048954	0.486252
-8.469371	0.046732	0.455642
-8.449371	0.044538	0.426050
-8.429371	0.042382	0.397470
-8.409271	0.040278	0.369943
-8.389271	0.038251	0.343574
-8.369271	0.036327	0.318515
-8.349271	0.034534	0.294961
-8.329271	0.032898	0.273145
-8.309271	0.031445	0.253317
-8.289271	0.030177	0.235532
-8.269271	0.029093	0.219849
-8.249271	0.028179	0.206224
-8.229271	0.027409	0.194490
-8.209171	0.026757	0.184499
-8.189171	0.026189	0.175948
-8.169171	0.025674	0.168560
-8.149171	0.025186	0.162067
-8.129171	0.024704	0.156229
-8.109171	0.024215	0.150851
-8.089171	0.023713	0.145781
-8.069171	0.023195	0.140913
-8.049171	0.022662	0.136176
-8.029171	0.022116	0.131526
-8.009071	0.021561	0.126942
-7.989071	0.021000	0.122412
-7.969071	0.020436	0.117932
-7.949071	0.019871	0.113503
-7.929071	0.019308	0.109126
-7.909071	0.018747	0.104803
-7.889071	0.018191	0.100538
-7.869071	0.017644	0.096333
-7.849071	0.017110	0.092194
-7.829071	0.016595	0.088127
-7.808971	0.016108	0.084142
-7.788971	0.015664	0.080251
-7.768971	0.015278	0.076469
-7.748971	0.014976	0.072818
-7.728971	0.014782	0.069310
-7.708971	0.014727	0.065969
-7.688971	0.014845	0.062812
-7.668971	0.015167	0.059857
-7.648971	0.015724	0.057123
-7.628971	0.016542	0.054629
-7.608871	0.017640	0.052405
-7.588871	0.019031	0.050491
-7.568871	0.020723	0.048948
-7.548871	0.022722	0.047855
-7.528871	0.025035	0.047308
-7.508871	0.027676	0.047409
-7.488871	0.030663	0.048249
-7.468871	0.034021	0.049888
-7.448871	0.037775	0.052335
