Energy(eV)	C_p_DOS	Pt_d_DOS
-11.342765	0.155591	0.507455
-11.322765	0.156416	0.509903
-11.302765	0.151181	0.492609
-11.282765	0.140484	0.457546
-11.262765	0.125504	0.408579
-11.242765	0.107791	0.350768
-11.222665	0.089002	0.289506
-11.202665	0.070647	0.229712
-11.182665	0.053910	0.175222
-11.162665	0.039546	0.128490
-11.142665	0.027887	0.090577
-11.122665	0.018904	0.061379
-11.102665	0.012319	0.039984
-11.082665	0.007716	0.025038
-11.062665	0.004646	0.015071
-11.042665	0.002689	0.008720
-11.022565	0.001496	0.004850
-11.002565	0.000800	0.002593
-10.982565	0.000411	0.001333
-10.962565	0.000203	0.000658
-10.942565	0.000095	0.000306
-10.922565	0.000038	0.000121
-10.902565	0.000002	0.000005
-10.882565	0.000000	0.000000
-10.862565	0.000000	0.000000
-10.842565	0.000000	0.000000
-10.822465	0.000000	0.000000
-10.802465	0.000000	0.000000
-10.782465	0.000000	0.000000
-10.762465	0.000000	0.000000
-10.742465	0.000000	0.000000
-10.722465	0.000000	0.000000
-10.702465	0.000000	0.000000
-10.682465	0.000000	0.000000
-10.662465	0.000000	0.000000
-10.642465	0.000000	0.000000
-10.622365	0.000000	0.000000
-10.602365	0.000000	0.000000
-10.582365	0.000000	0.000000
-10.562365	0.000000	0.000000
-10.542365	0.000000	0.000000
-10.522365	0.000000	0.000000
-10.502365	0.000000	0.000000
-10.482365	0.000000	0.000000
-10.462365	0.000000	0.000000
-10.442365	0.000000	0.000000
-10.422265	0.000000	0.000000
-10.402265	0.000000	0.000000
-10.382265	0.000000	0.000000
-10.362265	0.000000	0.000000
-10.342265	0.000000	0.000000
-10.322265	0.000000	0.000000
-10.302265	0.000000	0.000000
-10.282265	0.000000	0.000000
-10.262265	0.000000	0.000000
-10.242265	0.000000	0.000000
-10.222165	0.000000	0.000000
-10.202165	0.000000	0.000000
-10.182165	0.000000	0.000000
-10.162165	0.000000	0.000000
-10.142165	0.000000	0.000000
-10.122165	0.000000	0.000000
-10.102165	0.000000	0.000000
-10.082165	0.000000	0.000000
-10.062165	0.000000	0.000000
-10.042165	0.000000	0.000000
-10.022065	0.000000	0.000000
-10.002065	0.000000	0.000000
-9.982065	0.000000	0.000000
-9.962065	0.000000	0.000000
-9.942065	0.000000	0.000000
-9.922065	0.000000	0.000000
-9.902065	0.000000	0.000000
-9.882065	0.000000	0.000000
-9.862065	0.000000	0.000000
-9.842065	0.000000	0.000000
-9.821965	0.000000	0.000000
-9.801965	0.000000	0.000000
-9.781965	0.000000	0.000000
-9.761965	0.000000	0.000000
-9.741965	0.000000	0.000000
-9.721965	0.000000	0.000001
-9.701965	0.000001	0.000001
-9.681965	0.000001	0.000002
-9.661965	0.000002	0.000004
-9.641965	0.000004	0.000006
-9.621865	0.000007	0.000011
-9.601865	0.000011	0.000018
-9.581865	0.000018	0.000030
-9.561865	0.000028	0.000046
-9.541865	0.000042	0.000070
-9.521865	0.000062	0.000103
-9.501865	0.000089	0.000148
-9.481865	0.000123	0.000209
-9.461865	0.000167	0.000287
-9.441865	0.000221	0.000389
-9.421765	0.000285	0.000519
-9.401765	0.000360	0.000686
-9.381765	0.000444	0.000902
-9.361765	0.000538	0.001183
-9.341765	0.000639	0.001551
-9.321765	0.000750	0.002067
-9.301765	0.000869	0.002758
-9.281765	0.000997	0.003707
-9.261765	0.001138	0.005018
-9.241765	0.001298	0.006838
-9.221665	0.001492	0.009440
-9.201665	0.001734	0.013073
-9.181665	0.002053	0.018212
-9.161665	0.002487	0.025490
-9.141665	0.003090	0.035755
-9.121665	0.003929	0.050089
-9.101665	0.005086	0.069798
-9.081665	0.006654	0.096333
-9.061665	0.008725	0.131162
-9.041665	0.011380	0.175554
-9.021565	0.014676	0.230312
-9.001565	0.018621	0.295469
-8.981565	0.023163	0.370017
-8.961565	0.028175	0.451720
-8.941565	0.033455	0.537079
-8.921565	0.038732	0.621511
-8.901565	0.043691	0.699733
-8.881565	0.048003	0.766347
-8.861565	0.051373	0.816525
-8.841565	0.053572	0.846681
-8.821465	0.054477	0.854999
-8.801465	0.054087	0.841699
-8.781465	0.052516	0.808979
-8.761465	0.049981	0.760644
-8.741465	0.046762	0.701501
-8.721465	0.043158	0.636651
-8.701465	0.039450	0.570816
-8.681465	0.035871	0.507833
-8.661465	0.032584	0.450369
-8.641465	0.029680	0.399882
-8.621365	0.027190	0.356769
-8.601365	0.025093	0.320631
-8.581365	0.023344	0.290584
-8.561365	0.021882	0.265539
-8.541365	0.020648	0.244412
-8.521365	0.019592	0.226266
-8.501365	0.018676	0.210358
-8.481365	0.017877	0.196203
-8.461365	0.017226	0.184585
-8.441365	0.016703	0.174972
-8.421265	0.016341	0.168111
-8.401265	0.016201	0.165595
-8.381265	0.016391	0.170149
-8.361265	0.017070	0.185894
-8.341265	0.018482	0.219124
-8.321265	0.020976	0.278761
-8.301265	0.025018	0.376581
-8.281265	0.031178	0.526897
-8.261265	0.040089	0.745364
-8.241265	0.052357	1.046722
-8.221165	0.068427	1.441487
-8.201165	0.088422	1.931978
-8.181165	0.111987	2.508484
-8.161165	0.138174	3.146649
-8.141165	0.165427	3.807225
-8.121165	0.191686	4.438962
-8.101165	0.214634	4.984719
-8.081165	0.232035	5.389923
-8.061165	0.242103	5.611701
-8.041165	0.243826	5.626549
-8.021065	0.237149	5.434662
-8.001065	0.222982	5.059765
-7.981065	0.203026	4.544547
-7.961065	0.179462	3.942878
-7.941065	0.154585	3.310745
